,Nome,Acurácia,Precisão,Recall,F1-score,Matriz de Confusão
109,SVC,0.5689419196350237,0.5492812884128139,0.7684155114932444,0.6406272857602621,"[[10528 17967]
 [ 6599 21896]]"
110,KNN,0.05167573258466398,0.07308514904424541,0.07675030707141604,0.07487290093976275,"[[  758 27737]
 [26308  2187]]"
111,GaussianNB,0.07732935602737322,0.10342443200526835,0.11022986488857694,0.10671876327189331,"[[ 1266 27229]
 [25354  3141]]"
112,Perceptron,0.20735216704685033,0.21488648796498905,0.22056501140550974,0.2176887241743588,"[[ 5532 22963]
 [22210  6285]]"
113,LinearSVC,0.07883839270047377,0.12695057506994095,0.14332339006843306,0.1346410615676255,"[[  409 28086]
 [24411  4084]]"
114,SGD,0.07192489910510616,0.09898744164639359,0.10566766099315669,0.10221852562252813,"[[ 1088 27407]
 [25484  3011]]"
115,Dtree,1.754693805930865e-05,3.509264458169568e-05,3.50938761186173e-05,3.5093260339351826e-05,"[[    0 28495]
 [28494     1]]"
116,RForest,0.009914020003509388,0.01944253269098417,0.019828040007018776,0.019633394144731125,"[[    0 28495]
 [27930   565]]"
117,ADA,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
118,GBC,0.0,0.0,0.0,0.0,"[[    0 28495]
 [28495     0]]"
119,ETC,0.14595543077732936,0.19374032360887647,0.22396911738901562,0.2077609219350218,"[[ 1936 26559]
 [22113  6382]]"
120,logreg,0.391244077908405,0.4349004285354172,0.726548517283734,0.5441070184890735,"[[ 1594 26901]
 [ 7792 20703]]"
121,SVC,0.4110545709773645,0.4489906816672369,0.7829092823302334,0.5706940216418102,"[[ 1117 27378]
 [ 6186 22309]]"
122,KNN,0.05302684681523074,0.07272971250293536,0.07608352342516231,0.07436882546652032,"[[  854 27641]
 [26327  2168]]"
123,GaussianNB,0.14958764695560625,0.2266779809482098,0.2906123881382699,0.2546942039460532,"[[  244 28251]
 [20214  8281]]"
124,Perceptron,0.5058080364976312,0.5054553845139599,0.5381294964028777,0.5212809355452815,"[[13492 15003]
 [13161 15334]]"
