,Nome,Acurácia,Precisão,Recall,F1-score,Matriz de Confusão
67,Dtree,0.8740711600664394,0.44491697043337386,0.940094137783483,0.6039862542955328,"[[17800  2741]
 [  140  2197]]"
68,RForest,0.915901739662558,0.5487603305785124,0.9944373127941806,0.707242848447961,"[[18630  1911]
 [   13  2324]]"
69,ADA,0.7164087769909957,0.24990962766598385,0.8874625588361147,0.3899962391876646,"[[14316  6225]
 [  263  2074]]"
70,GBC,0.7692105953317597,0.30085261875761266,0.9512195121951219,0.4571252313386798,"[[15375  5166]
 [  114  2223]]"
71,ETC,0.9321181921496634,0.6130986728216965,0.9092854086435601,0.7323798035498881,"[[19200  1341]
 [  212  2125]]"
72,logreg,0.9097386135151674,0.5365002683843264,0.8553701326486949,0.6594095332343723,"[[18814  1727]
 [  338  1999]]"
73,SVC,0.9700585715534574,0.8133535660091047,0.9174154899443732,0.8622561833903076,"[[20049   492]
 [  193  2144]]"
74,KNN,0.9347845091354139,0.6358957864265037,0.8459563543003851,0.7260374586852735,"[[19409  1132]
 [  360  1977]]"
75,GaussianNB,0.7266369437887927,0.24069905997616842,0.7779204107830552,0.3676440849342771,"[[14806  5735]
 [  519  1818]]"
76,Perceptron,0.8474954104379754,0.3573551263001486,0.6174582798459564,0.4527058823529412,"[[17946  2595]
 [  894  1443]]"
77,LinearSVC,0.9220648658099484,0.5824404761904762,0.8373983739837398,0.6870282604879762,"[[19138  1403]
 [  380  1957]]"
78,SGD,0.8810647783897194,0.45223880597014926,0.7779204107830552,0.5719679093912222,"[[18339  2202]
 [  519  1818]]"
79,Dtree,0.9089081213392779,0.5334744641439534,0.8626444159178434,0.659254414650098,"[[18778  1763]
 [  321  2016]]"
80,RForest,0.98076754961098,0.8465473145780051,0.9914420196833548,0.913283405597162,"[[20121   420]
 [   20  2317]]"
81,ADA,0.9554593933036104,0.7160655737704918,0.9345314505776636,0.81084091330982,"[[19675   866]
 [  153  2184]]"
82,GBC,0.9777078415945449,0.8389610389610389,0.967479674796748,0.8986486486486486,"[[20107   434]
 [   76  2261]]"
83,ETC,0.981029810298103,0.8810572687224669,0.9413778348309799,0.9102192800992966,"[[20244   297]
 [  137  2200]]"
84,logreg,0.968965818690445,0.859796550199027,0.8318356867779204,0.8455850369725968,"[[20224   317]
 [  393  1944]]"
85,SVC,0.9751726549523559,0.8483654982276487,0.9216944801026957,0.8835110746513536,"[[20156   385]
 [  183  2154]]"
86,KNN,0.97464813357811,0.8841276781810232,0.865211810012837,0.874567474048443,"[[20276   265]
 [  315  2022]]"
87,GaussianNB,0.7761605035405192,0.2734375,0.7188703465982028,0.3961796957905907,"[[16077  4464]
 [  657  1680]]"
88,Perceptron,0.9246874726811785,0.6188080495356038,0.6842105263157895,0.6498679130258078,"[[19556   985]
 [  738  1599]]"
89,LinearSVC,0.9746044234635894,0.9253875968992248,0.8172871202396235,0.867984548966144,"[[20387   154]
 [  427  1910]]"
90,SGD,0.9701897018970189,0.8637362637362638,0.8408215661103979,0.852124891587164,"[[20231   310]
 [  372  1965]]"
91,Dtree,0.9731619896844129,0.8543809132044426,0.8887462558836114,0.8712248322147651,"[[20187   354]
 [  260  2077]]"
