,Nome,Acurácia,Precisão,Recall,F1-score,Matriz de Confusão
120,logreg,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
121,SVC,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
122,KNN,0.45082612116443743,0.08578371810449575,0.45314505776636715,0.14425827543931344,"[[ 9255 11286]
 [ 1278  1059]]"
123,GaussianNB,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
124,Perceptron,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
125,LinearSVC,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
126,SGD,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
127,Dtree,0.15114957601188916,0.1055645347494805,0.9781771501925546,0.19056352117372458,"[[ 1172 19369]
 [   51  2286]]"
128,RForest,0.8082000174840458,0.23328998699609882,0.38382541720154045,0.29019734713684897,"[[17593  2948]
 [ 1440   897]]"
129,ADA,0.18533088556692018,0.09556889793082916,0.8241335044929397,0.17127612272120946,"[[ 2314 18227]
 [  411  1926]]"
130,GBC,0.563991607658012,0.15407608695652175,0.7278562259306803,0.2543171114599686,"[[11202  9339]
 [  636  1701]]"
131,ETC,0.15224232887490166,0.1075372722252899,1.0,0.19419169886576096,"[[ 1146 19395]
 [    0  2337]]"
132,logreg,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
133,SVC,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
134,KNN,0.5178774368388845,0.0864021315063279,0.38853230637569536,0.14136696247859257,"[[10940  9601]
 [ 1429   908]]"
135,GaussianNB,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
136,Perceptron,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
137,LinearSVC,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
138,SGD,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
139,Dtree,0.23070198443919923,0.11168778303566886,0.9392383397518186,0.19963619827194176,"[[ 3083 17458]
 [  142  2195]]"
140,RForest,0.41843692630474694,0.11943095072866065,0.7364142062473257,0.20552934854003702,"[[ 7852 12689]
 [  616  1721]]"
141,ADA,0.3146254043185593,0.10637795740161661,0.7715019255455713,0.18697500777766254,"[[ 5395 15146]
 [  534  1803]]"
142,GBC,0.518795349243815,0.06967050416832077,0.30038510911424904,0.11310722629501331,"[[11167  9374]
 [ 1635   702]]"
143,ETC,0.22230964245126322,0.11526014438635798,0.9905862216516902,0.2064936223352065,"[[ 2771 17770]
 [   22  2315]]"
144,logreg,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
145,SVC,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
146,KNN,0.4282279919573389,0.07493274252255104,0.40522036799315364,0.12647746243739566,"[[ 8850 11691]
 [ 1390   947]]"
147,GaussianNB,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
148,Perceptron,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
149,LinearSVC,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
150,SGD,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
151,Dtree,0.2173703995104467,0.09224724986904138,0.7535301668806161,0.16437205395062304,"[[ 3212 17329]
 [  576  1761]]"
152,RForest,0.7727511146079202,0.2553009575923393,0.6388532306375695,0.36481368356750155,"[[16186  4355]
 [  844  1493]]"
153,ADA,0.2088906372934697,0.101728320194057,0.8613607188703466,0.18196610169491526,"[[ 2766 17775]
 [  324  2013]]"
154,GBC,0.22178512107701723,0.10991172761664565,0.9323919554985024,0.19664290226513856,"[[ 2895 17646]
 [  158  2179]]"
155,ETC,0.3762129556779439,0.12901019646854017,0.887890457851947,0.22528635796102273,"[[ 6532 14009]
 [  262  2075]]"
156,logreg,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
157,SVC,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
158,KNN,0.44453186467348543,0.07520275251904644,0.392811296534018,0.1262376237623762,"[[ 9252 11289]
 [ 1419   918]]"
159,GaussianNB,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
160,Perceptron,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
161,LinearSVC,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
162,SGD,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
163,Dtree,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
164,RForest,0.7731007955240843,0.05655686761963953,0.07787762088147197,0.06552655265526554,"[[17505  3036]
 [ 2155   182]]"
165,ADA,0.15232974910394265,0.10733032507597384,0.9974326059050064,0.1938058615672417,"[[ 1154 19387]
 [    6  2331]]"
166,GBC,0.18297053938281319,0.11061378029617637,0.9940094137783483,0.1990744708201217,"[[ 1863 18678]
 [   14  2323]]"
167,ETC,0.1265407815368476,0.10466887713952863,0.9995721009841677,0.18949503143378627,"[[  559 19982]
 [    1  2336]]"
168,logreg,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
169,SVC,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
170,KNN,0.3865722528193024,0.06738664102374436,0.3898160034231921,0.11490918264379416,"[[ 7933 12608]
 [ 1426   911]]"
171,GaussianNB,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
172,Perceptron,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
173,LinearSVC,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
174,SGD,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
175,Dtree,0.10604073782673311,0.09906599973440751,0.9576379974326059,0.17955712451861364,"[[  188 20353]
 [   99  2238]]"
176,RForest,0.7486231313926043,0.18188594856503915,0.41762943945228925,0.2534077632091393,"[[16151  4390]
 [ 1361   976]]"
177,ADA,0.11727423725850161,0.08999908164202407,0.8386820710312366,0.1625544267053701,"[[  723 19818]
 [  377  1960]]"
178,GBC,0.10809511320919661,0.099805085496589,0.9640564826700898,0.1808839468507888,"[[  220 20321]
 [   84  2253]]"
179,ETC,0.4064166448116094,0.10844884028696802,0.6662387676508345,0.18653408410207262,"[[ 7741 12800]
 [  780  1557]]"
180,logreg,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
181,SVC,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
182,KNN,0.43443482821924995,0.051219099221131055,0.2588789045785195,0.08551841119513746,"[[ 9334 11207]
 [ 1732   605]]"
183,GaussianNB,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
184,Perceptron,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
185,LinearSVC,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
186,SGD,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
187,Dtree,0.11272838534836961,0.09697540836474601,0.9246897732135216,0.17554120466268636,"[[  418 20123]
 [  176  2161]]"
188,RForest,0.11744907771658361,0.08509946086633204,0.7834830979888746,0.15352366578627427,"[[  856 19685]
 [  506  1831]]"
189,ADA,0.1011452050004371,0.08425710505907577,0.7903294822421908,0.15227966031824552,"[[  467 20074]
 [  490  1847]]"
190,GBC,0.23559751726549524,0.08750340321263272,0.6876337184424476,0.1552507004154188,"[[ 3783 16758]
 [  730  1607]]"
191,ETC,0.16216452487105515,0.08262659326489113,0.7128797603765511,0.1480888888888889,"[[ 2044 18497]
 [  671  1666]]"
192,logreg,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
193,SVC,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
194,KNN,0.500437101145205,0.055794410787570844,0.2443303380402225,0.09084400604566065,"[[10878  9663]
 [ 1766   571]]"
195,GaussianNB,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
196,Perceptron,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
197,LinearSVC,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
198,SGD,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
199,Dtree,0.14236384299326865,0.08800533943554538,0.7899015832263586,0.1583665765881697,"[[ 1411 19130]
 [  491  1846]]"
200,RForest,0.8718419442258939,0.07920792079207921,0.02396234488660676,0.03679369250985545,"[[19890   651]
 [ 2281    56]]"
201,ADA,0.22930326077454322,0.09036370453693289,0.7218656397090286,0.16062077501666192,"[[ 3559 16982]
 [  650  1687]]"
202,GBC,0.3012938193898068,0.0954470002371354,0.6889174154899443,0.16766467065868262,"[[ 5283 15258]
 [  727  1610]]"
203,ETC,0.22821050791153072,0.08870274914089347,0.7068891741548995,0.15762606745861363,"[[ 3569 16972]
 [  685  1652]]"
204,logreg,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
205,SVC,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
206,KNN,0.4132791327913279,0.046992481203007516,0.24604193410355157,0.0789130583956632,"[[ 8880 11661]
 [ 1762   575]]"
207,GaussianNB,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
208,Perceptron,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
209,LinearSVC,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
210,SGD,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
211,Dtree,0.1990995716408777,0.07146686682393309,0.5703893881044073,0.12701891466958884,"[[ 3222 17319]
 [ 1004  1333]]"
212,RForest,0.7385260949383687,0.11848440443793176,0.2421908429610612,0.15912285633961204,"[[16330  4211]
 [ 1771   566]]"
213,ADA,0.1952967916775942,0.08413971539456662,0.6957637997432606,0.15012464223063426,"[[ 2842 17699]
 [  711  1626]]"
214,GBC,0.18441297316198968,0.0814442506923787,0.6795036371416345,0.14545454545454545,"[[ 2631 17910]
 [  749  1588]]"
215,ETC,0.5681877786519801,0.14914402679568292,0.6859221223791185,0.24501337409247229,"[[11396  9145]
 [  734  1603]]"
216,logreg,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
217,SVC,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
218,KNN,0.43216190226418394,0.04840623940318752,0.2443303380402225,0.08080379254227693,"[[ 9316 11225]
 [ 1766   571]]"
219,GaussianNB,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
220,Perceptron,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
221,LinearSVC,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
222,SGD,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
223,Dtree,0.8602150537634409,0.3737906772207564,0.5455712451861361,0.4436325678496868,"[[18405  2136]
 [ 1062  1275]]"
224,RForest,0.24709327738438674,0.06766174933209432,0.4985023534445871,0.11915111224750705,"[[ 4488 16053]
 [ 1172  1165]]"
225,ADA,0.1967829355712912,0.07254410745695858,0.5823705605477107,0.1290169684330268,"[[ 3141 17400]
 [  976  1361]]"
226,GBC,0.7077541743159367,0.08573061535530577,0.1925545571245186,0.11863959926179805,"[[15742  4799]
 [ 1887   450]]"
227,ETC,0.13995978669464115,0.07761266747868453,0.6816431322207959,0.13935788644912955,"[[ 1609 18932]
 [  744  1593]]"
228,logreg,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
229,SVC,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
230,KNN,0.36834513506425387,0.04328155632634595,0.24561403508771928,0.07359446118340919,"[[ 7853 12688]
 [ 1763   574]]"
231,GaussianNB,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
232,Perceptron,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
233,LinearSVC,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
234,SGD,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
235,Dtree,0.8973249409913454,0.4920212765957447,0.15832263585793752,0.2395597280673357,"[[20159   382]
 [ 1967   370]]"
236,RForest,0.8411137337179824,0.17807539682539683,0.15361574668378264,0.1649437169767976,"[[18884  1657]
 [ 1978   359]]"
237,ADA,0.09415158667715709,0.07081835581905607,0.6491228070175439,0.1277043522182002,"[[  637 19904]
 [  820  1517]]"
238,GBC,0.16815281056036366,0.0755187144019528,0.6354300385109114,0.13499386391527657,"[[ 2362 18179]
 [  852  1485]]"
239,ETC,0.08147565346621208,0.07348709751084723,0.6884895164741122,0.13279960382964676,"[[  255 20286]
 [  728  1609]]"
240,logreg,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
241,SVC,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
242,KNN,0.454628901127721,0.09112903225806451,0.48352588789045786,0.15335549976250254,"[[ 9271 11270]
 [ 1207  1130]]"
243,GaussianNB,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
244,Perceptron,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
245,LinearSVC,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
246,SGD,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
247,Dtree,0.37236646560013986,0.08624724669603524,0.5361574668378263,0.14859175807886155,"[[ 7266 13275]
 [ 1084  1253]]"
248,RForest,0.8290497421103243,0.08924843423799582,0.07317073170731707,0.08041382553491652,"[[18796  1745]
 [ 2166   171]]"
249,ADA,0.11714310691494012,0.0967989525486478,0.9174154899443732,0.17512047700726946,"[[  536 20005]
 [  193  2144]]"
250,GBC,0.8941341026313488,0.18518518518518517,0.01069747539580659,0.020226537216828478,"[[20431   110]
 [ 2312    25]]"
251,ETC,0.12234461054287962,0.08964751595892312,0.8292682926829268,0.16180338134001254,"[[  861 19680]
 [  399  1938]]"
252,logreg,0.10215053763440861,0.10215053763440861,1.0,0.1853658536585366,"[[    0 20541]
 [    0  2337]]"
253,SVC,0.8978494623655914,0.0,0.0,0.0,"[[20541     0]
 [ 2337     0]]"
